number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
215,Outline_of_library_and_information_science,3405279,,15688,20230126112354,1135714830,,Libraries & information,en
221,Lillian_Goldman_Law_Library,7023681,,3945,20220611231435,1092694304,,Libraries & information,en
224,Carnegie_Library_of_Covington,36065619,,3281,20220328025443,1079683895,,Libraries & information,en
227,IFLA_Library_Reference_Model,65047318,,3677,20221217014820,1127859575,,Libraries & information,en
228,Biblioteca_Municipal_de_Guayaquil,22315628,,644,20190929161836,918625500,,Libraries & information,en
230,"Not_Censorship,_But_Selection",43134310,,7480,20230130065859,1136424459,,Libraries & information,en
239,Scope_statement,2305841,,6109,20230509100343,1153952503,,Libraries & information,en
240,Guide_to_information_sources,33487458,,3509,20230313205634,1144450746,,Libraries & information,en
247,Documentalist,8099232,,2459,20180213022317,825383003,,Libraries & information,en
255,National_Digital_Library_of_India,8166064,,4589,20230722193953,1166625693,,Libraries & information,en
261,Hybrid_library,1130905,,7653,20230730055813,1167843534,,Libraries & information,en
270,Enumerate_(project),42744942,,3625,20190929013248,918513403,,Libraries & information,en
272,Parochial_Libraries_Act_1708,9714456,,4476,20230427095559,1151967438,,Libraries & information,en
273,Reference_interview,5550409,,11261,20230727072311,1167356688,,Libraries & information,en
275,Romain_Rolland_Library,50809900,,2628,20230624081559,1161673028,,Libraries & information,en
279,"Litwin_Books,_LLC",52506106,,6301,20230719001136,1166032622,,Libraries & information,en
280,Prison_library,33889686,,34593,20230707015900,1163904800,,Libraries & information,en
282,Bijankhan_Corpus,14570613,,1474,20230703032349,1163124899,,Libraries & information,en
288,VTLS,6711184,,6963,20230203051216,1137171997,,Libraries & information,en
293,Battersea_Reference_Library,43951744,,944,20220419025702,1083490173,,Libraries & information,en
295,Romney_Literary_Society,46613571,,41552,20220611225027,1092691716,,Libraries & information,en
296,Book_truck,44149694,,1586,20230702192525,1163065682,,Libraries & information,en
299,Library,17727,,79670,20230728074235,1167523276,,Libraries & information,en
315,Presidential_Museum_and_Library_(Philippines),68068191,,9949,20230630211842,1162736872,,Libraries & information,en
320,Latin_American_and_Caribbean_Health_Sciences_Literature,64575822,,3628,20230611163927,1159645085,,Libraries & information,en
323,Authority_control,1406260,,30535,20230706002026,1163667437,,Libraries & information,en
333,Friends_of_Libraries,14304512,,24521,20230222145422,1140938839,,Libraries & information,en
335,Information_for_Social_Change,6944187,,2826,20230213211203,1139186798,,Libraries & information,en
336,Northeast_Document_Conservation_Center,10873025,,2412,20230621100848,1161216662,,Libraries & information,en
338,Sudan_Library,19910086,,1455,20220614005516,1093012290,,Libraries & information,en
339,Bulletin_des_bibliothèques_de_France,54894103,,272,20230427125240,1151983471,,Libraries & information,en
344,AIM25,18223914,,2458,20230412222617,1149547298,,Libraries & information,en
345,Electronic_Information_for_Libraries,6560125,,6876,20220318182403,1077882642,,Libraries & information,en
353,National_Library_José_Martí,47075009,,1927,20230709064035,1164434648,,Libraries & information,en
355,Digital_Library_of_India,14363796,,3374,20230515191703,1154956261,,Libraries & information,en
360,Diversity_in_librarianship,44552311,,48758,20230617145455,1160592857,,Libraries & information,en
361,Short-title_catalogue,4972564,,2736,20210924152516,1046226631,,Libraries & information,en
365,R._R._Bowker,6173504,,10679,20230414095212,1149771437,,Libraries & information,en
367,Königsberg_Public_Library,37979711,,3732,20221031055920,1119197420,,Libraries & information,en
369,Memory_institution,33427384,,9312,20230502211545,1152877962,,Libraries & information,en
370,National_Archives_of_Senegal,15982641,,4768,20230403173700,1148034286,,Libraries & information,en
372,Information_activism,25309644,,6030,20230408114759,1148798174,,Libraries & information,en
373,Dickinson_Memorial_Library_and_Park,7142890,,2774,20210902195722,1042014165,,Libraries & information,en
374,Library_Services_Act,53469492,,5058,20230302224523,1142529314,,Libraries & information,en
381,Système_universitaire_de_documentation,33551951,,1156,20230730230847,1167963191,,Libraries & information,en
382,University_of_Michigan_Library,2344035,,50795,20230704032800,1163305202,,Libraries & information,en
386,Five_laws_of_library_science,316607,,13727,20230728195637,1167607651,,Libraries & information,en
390,CRAAP_test,57477564,,16203,20230218190251,1140157649,,Libraries & information,en
391,Education_for_librarianship,7976304,,27997,20230617145419,1160592788,,Libraries & information,en
