number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
146,Suverénní_stát,1684883,,2547,20220710054843,21457838,,Politics and government,cs
147,Pobřežní_moře,326222,,3313,20200731085020,18887461,,Politics and government,cs
148,Úřední_jazyk,3219,,15304,20230311225943,22536256,,Politics and government,cs
149,Hodnověrné_popření,625633,,2784,20230714201232,22976793,,Politics and government,cs
151,Úřednická_vláda,13650,,9118,20230507194039,22772880,,Politics and government,cs
152,Transparency_International,374007,,10297,20230308160830,22527050,,Politics and government,cs
153,Většina,245334,,4097,20230707205313,22952594,,Politics and government,cs
155,Mediatizace,502826,,4624,20220107173102,20799094,,Politics and government,cs
156,Státní_smutek,751219,,9200,20230617204039,22894881,,Politics and government,cs
157,Odboj,15907,,3044,20190430154515,17196724,,Politics and government,cs
162,Seznam_státních_převratů_a_pokusů_o_převrat,1303902,,82657,20230627174955,22923153,,Politics and government,cs
163,Opozice_(politika),322246,,30341,20221030161932,21814678,,Politics and government,cs
165,Ženská_práva,623100,,3734,20230722111019,22995017,,Politics and government,cs
166,Liberalismus,11302,,38347,20230427190708,22744061,,Politics and government,cs
168,Zelená_politika,277698,,7765,20230718201721,22986102,,Politics and government,cs
169,Partnerská_města,110564,,1779,20200714102611,18811127,,Politics and government,cs
170,Absolutní_většina,80375,,1414,20220412205133,21157021,,Politics and government,cs
173,Mezinárodní_aliance_libertariánských_stran,1839224,,3860,20230419215231,22719494,,Politics and government,cs
174,Sociální_anarchismus,587188,,2435,20210605200847,20029005,,Politics and government,cs
176,Anexe,12931,,3373,20221001170928,21727590,,Politics and government,cs
179,Mapa_majetku_státu,1580691,,1995,20200331112213,18333882,,Politics and government,cs
180,WikiLeaks,544120,,28423,20230323203555,22569730,,Politics and government,cs
184,Trestní_politika,860950,,1920,20221212091402,22209153,,Politics and government,cs
185,Saadaddín_Usmání,1819129,,4927,20230124204557,22378489,,Politics and government,cs
186,Ministerstvo_památkové_péče,1594970,,1208,20221106214639,21846637,,Politics and government,cs
188,Zelený_liberalismus,576573,,1197,20230529211707,22839654,,Politics and government,cs
189,Referenda_o_státním_zřízení,1385551,,14988,20220404213845,21112221,,Politics and government,cs
192,Noví_historikové,868379,,9194,20210718192943,20183446,,Politics and government,cs
194,Women_of_Liberia_Mass_Action_for_Peace,1607065,,16494,20230122023238,22369082,,Politics and government,cs
195,Politická_geografie,142292,,3181,20220127211248,20879863,,Politics and government,cs
197,Nacionalismus,38429,,26694,20230702152531,22935841,,Politics and government,cs
198,Rada_Evropské_unie,5594,,29923,20230701075427,22931580,,Politics and government,cs
199,Operace_Paperclip,358773,,6523,20230302145809,22508436,,Politics and government,cs
206,Progresivní_aliance,1614991,,6461,20230701112332,22932183,,Politics and government,cs
207,Funkční_období,473032,,5592,20230708141454,22953665,,Politics and government,cs
209,Vězeň_svědomí,688558,,3662,20230417121002,22709780,,Politics and government,cs
212,Metternichovský_absolutismus,1848599,,3193,20230713194641,22974335,,Politics and government,cs
213,Zákonný_soudce,739738,,3396,20171005120606,15421513,,Politics and government,cs
215,Politický_marketing,1037387,,2182,20220509093445,21251304,,Politics and government,cs
216,Lobbování,257430,,16181,20230123235027,22375736,,Politics and government,cs
218,Renegát,283353,,906,20230718204234,22986215,,Politics and government,cs
219,Libertarianismus,12539,,12746,20221103134037,21830669,,Politics and government,cs
220,Komunistická_strana,255877,,7931,20220510185613,21256376,,Politics and government,cs
221,Sociální_liberalismus,183253,,2640,20230720203205,22991754,,Politics and government,cs
223,Mezinárodní_výbor_právníků,194454,,1487,20210606134415,20033559,,Politics and government,cs
224,Vybírání_odpadků,1387557,,6769,20221003143114,21733540,,Politics and government,cs
225,Bratrstvo_Tarasovců,1732423,,2027,20220720190208,21484270,,Politics and government,cs
226,Politická_kampaň,369574,,2568,20230625205137,22918830,,Politics and government,cs
227,Vláda,417185,,4159,20210813214432,20386896,,Politics and government,cs
228,Disident,30195,,10158,20230401104909,22593784,,Politics and government,cs
231,Demokratický_socialismus,483193,,9283,20230710035703,22962670,,Politics and government,cs
232,Konspirační_teorie_o_útocích_z_11._září_2001,176040,,61604,20230615165542,22889369,,Politics and government,cs
233,Komise,16318,,705,20220714051109,21468393,,Politics and government,cs
235,Evropský_nacionalismus,619758,,7851,20230101160747,22286411,,Politics and government,cs
236,Zahraničí,672010,,5083,20220719042416,21478510,,Politics and government,cs
237,Blanquismus,1856316,,7183,20230613093529,22881881,,Politics and government,cs
239,Evropský_federalismus,882403,,9010,20230609084459,22870326,,Politics and government,cs
240,Seznam_republikánských_stran,114189,,3083,20230628140339,22925073,,Politics and government,cs
241,Austrofašismus,481309,,38820,20230411180411,22689741,,Politics and government,cs
246,Všelidová_strana,1509225,,9293,20230321111409,22563188,,Politics and government,cs
247,Spin_(propaganda),1290578,,2005,20190820025950,17577010,,Politics and government,cs
249,Kulturní_marxismus,707229,,81047,20230620212044,22903674,,Politics and government,cs
250,Hnutí_Brights,682849,,2682,20150530121157,12625347,,Politics and government,cs
251,Komunální_socialismus,406924,,2029,20190120214753,16874913,,Politics and government,cs
253,Světové_sdružení_bývalých_československých_politických_vězňů,981895,,13325,20220517141136,21278497,,Politics and government,cs
255,Nástupnický_stát,1008745,,4188,20210504071416,19790765,,Politics and government,cs
257,Trafika_(politika),440528,,3744,20230625183055,22918460,,Politics and government,cs
263,Pochod_na_Řím,286503,,4948,20210905135706,20444626,,Politics and government,cs
264,Předseda_vlády,10218,,4268,20220508145059,21248550,,Politics and government,cs
265,Ius_contrahendi,383947,,1057,20120210171325,8086795,,Politics and government,cs
267,Klientelismus,13800,,6839,20230625182811,22918452,,Politics and government,cs
268,Korenizace,1843737,,7736,20230419043757,22716585,,Politics and government,cs
269,Afinitní_skupina,867499,,1139,20200228162903,18198679,,Politics and government,cs
271,Lulismus,1824958,,8385,20230603202428,22853588,,Politics and government,cs
273,Anarchokomunismus,150397,,2511,20230720125456,22990195,,Politics and government,cs
275,Svoboda_tisku,768030,,2285,20230515125245,22794812,,Politics and government,cs
276,Výbor_Spojených_národů_pro_lidská_práva,44557,,2398,20210604170404,20020358,,Politics and government,cs
277,Konspirační_teorie,39865,,67130,20230723222513,22998514,,Politics and government,cs
278,Policejní_stát,471232,,789,20210802095536,20263993,,Politics and government,cs
279,Vojenský_převrat_v_Myanmaru_2021,1659041,,30981,20230712184142,22971323,,Politics and government,cs
281,Právo_na_spravedlivý_proces,1003992,,17518,20230308123715,22526508,,Politics and government,cs
284,Seznam_konspiračních_teorií,846193,,12220,20230504230511,22766023,,Politics and government,cs
287,Politický_systém,19796,,5538,20220418085655,21171934,,Politics and government,cs
289,Zelený_anarchismus,1207864,,3207,20221103133003,21830456,,Politics and government,cs
290,Stavy,381045,,21126,20220921162200,21698500,,Politics and government,cs
291,Politická_práva_ve_Švýcarsku,10495,,10474,20220110091736,20814789,,Politics and government,cs
292,Financial_Action_Task_Force,1406204,,1591,20210604122111,20017212,,Politics and government,cs
293,Politik,35197,,12975,20230427152431,22743523,,Politics and government,cs
295,Politika,52,,17306,20230602090517,22850092,,Politics and government,cs
298,Židozednářství,1043312,,12105,20220814023940,21584481,,Politics and government,cs
300,Volební_právo,266480,,5830,20230302000833,22507006,,Politics and government,cs
302,Přátelé_čistých_účtů,36258,,2936,20211121011800,20657751,,Politics and government,cs
303,Karafiátová_revoluce,510077,,5827,20230712190727,22971710,,Politics and government,cs
304,Státní_kapitalismus,486996,,2936,20230214123713,22447607,,Politics and government,cs
305,Stát,5861,,11380,20230723135401,22997466,,Politics and government,cs
306,Kvartet_pro_národní_dialog,1148130,,1396,20220724191133,21515150,,Politics and government,cs
309,Lost_Cause,1709855,,127606,20220925164138,21711126,,Politics and government,cs
314,Státní_pohřeb,1254180,,4612,20230121151912,22367505,,Politics and government,cs
316,Rapoportovy_vlny_terorismu,1357171,,16572,20230520115315,22809740,,Politics and government,cs
318,Velká_koalice,83919,,9590,20220519002734,21283221,,Politics and government,cs
320,Právo_na_zdravé_životní_prostředí,1765635,,17640,20221212110211,22212550,,Politics and government,cs
321,Thalasokracie,447355,,563,20210808175823,20348620,,Politics and government,cs
322,Pseudohumanismus,686451,,3653,20230716204252,22980789,,Politics and government,cs
325,Dvoukolový_volební_systém,427630,,2583,20221118163059,21906314,,Politics and government,cs
327,Strasserismus,713853,,1500,20230602211918,22851717,,Politics and government,cs
328,Populismus,66151,,45260,20230711231558,22967571,,Politics and government,cs
334,Kvazistát,1551099,,9208,20230627093216,22922067,,Politics and government,cs
335,Korupce,13313,,28150,20230625174942,22918336,,Politics and government,cs
336,Monarchismus,49941,,34063,20230703124300,22938151,,Politics and government,cs
340,Progresivismus,183245,,19715,20221103141250,21831465,,Politics and government,cs
341,John_Birch_Society,488444,,2211,20210311073021,19598624,,Politics and government,cs
345,Organizace_spojených_národů,6078,,54702,20230530103211,22841116,,Politics and government,cs
346,Sociální_demokracie,144894,,10983,20230701113555,22932201,,Politics and government,cs
349,Právo_na_informace,861445,,31661,20230613105009,22882112,,Politics and government,cs
350,Politické_strany_v_Lucembursku,990990,,1808,20210606152106,20037718,,Politics and government,cs
351,Vymývání_mozku,170620,,17597,20221004203347,21738094,,Politics and government,cs
352,Moderní_liberalismus,1699466,,39674,20230416193007,22707791,,Politics and government,cs
353,Germanizace,191709,,4550,20220908170029,21658621,,Politics and government,cs
354,Oportunismus,238665,,3916,20230707210554,22952625,,Politics and government,cs
355,Čučche,218488,,6492,20221226065945,22264591,,Politics and government,cs
358,Schwarz-Gelbe_Allianz,263851,,7668,20230628022550,22923884,,Politics and government,cs
359,Antifa,169790,,6796,20230504003145,22762942,,Politics and government,cs
361,Kleptokracie,318225,,3518,20230526163459,22830099,,Politics and government,cs
362,Historie_teroristických_organizací_na_Blízkém_a_Středním_východě,1378598,,4636,20230216123629,22454344,,Politics and government,cs
364,Svoboda,72248,,12941,20230305075726,22516798,,Politics and government,cs
365,Regionalismus,1239831,,1130,20230526210645,22830668,,Politics and government,cs
367,Skupina_D-8,132373,,1998,20221225155437,22263413,,Politics and government,cs
370,Politické_hnutí,673181,,5491,20210726125136,20245848,,Politics and government,cs
372,Evropsko-středomořské_partnerství,688038,,1371,20171118153001,15571271,,Politics and government,cs
373,Krajní_levice,772831,,2552,20230617162942,22894110,,Politics and government,cs
377,Politicky_exponovaná_osoba,621881,,4096,20230704215239,22941565,,Politics and government,cs
380,Socialistická_internacionála,253775,,4210,20230701112147,22932178,,Politics and government,cs
382,Klimatická_nouze,1520138,,12507,20221230102903,22279184,,Politics and government,cs
384,Široká_koalice,550618,,3433,20230701205743,22933779,,Politics and government,cs
385,Seznam_politických_stran_a_hnutí_na_Slovensku,202876,,12358,20230527132001,22831754,,Politics and government,cs
386,Mezinárodní_hnutí_solidarity,1318639,,36581,20230619053418,22898219,,Politics and government,cs
389,Hlava_vlády,974493,,2595,20220119210444,20852821,,Politics and government,cs
390,XX._sjezd_KSSS,282600,,2723,20230625180655,22918384,,Politics and government,cs
391,YouGov,1697837,,1757,20210724120556,20240274,,Politics and government,cs
393,Solidarita_(Polsko),3960,,6206,20221121014719,21918021,,Politics and government,cs
394,Revoluční_demokratismus,1853294,,6566,20230603121524,22852744,,Politics and government,cs
395,Rovnost_(právo),36366,,10659,20220916141026,21683345,,Politics and government,cs
397,Dějiny_Organizace_spojených_národů,12977,,30855,20230713001202,22972233,,Politics and government,cs
398,Princip_subsidiarity,19571,,5024,20230626211244,22921216,,Politics and government,cs
400,Nenásilí,1217934,,1493,20211124182809,20669076,,Politics and government,cs
401,Kooptace,34517,,8467,20230605203908,22859285,,Politics and government,cs
404,Rekonstrukce_státu,1031932,,38764,20230216075320,22453442,,Politics and government,cs
405,Vlivový_agent,1130159,,779,20210809090652,20362692,,Politics and government,cs
406,Buržoazní_revoluce,1579464,,2249,20210805061831,20287860,,Politics and government,cs
407,Káhirská_deklarace_lidských_práv_v_islámu,1204957,,2279,20220618134745,21398239,,Politics and government,cs
410,In_IUSTITIA,1782670,,9462,20230620113728,22901496,,Politics and government,cs
412,Imperialismus,19076,,2971,20221102103247,21825024,,Politics and government,cs
414,Freedom_From_Religion_Foundation,1701530,,79577,20221226070918,22264606,,Politics and government,cs
416,Operace_Northwoods,58985,,5282,20220721140735,21502182,,Politics and government,cs
420,Femokracie,1453979,,8042,20220507221606,21242948,,Politics and government,cs
421,Volební_systém,556387,,15598,20230402132553,22596994,,Politics and government,cs
424,Sociální_stát,45641,,18542,20230706142642,22944910,,Politics and government,cs
425,Partnerství_veřejného_a_soukromého_sektoru,1262811,,15735,20220417063941,21166923,,Politics and government,cs
427,Národní_socialismus,20996,,15022,20230622191858,22910086,,Politics and government,cs
429,Frankismus,624053,,2573,20230603221749,22853758,,Politics and government,cs
432,Maďarský_antiLGBT+_zákon,1694936,,7576,20220828125401,21627641,,Politics and government,cs
433,Feldek_proti_Slovenské_republice,1212165,,15732,20210926062317,20501157,,Politics and government,cs
434,Bushovi,338632,,5601,20230404192850,22603217,,Politics and government,cs
435,Extremismus,209447,,11263,20230609101339,22870694,,Politics and government,cs
436,Židobolševismus,178124,,7982,20230225184410,22494580,,Politics and government,cs
437,Fašismus,12466,,75158,20230719185603,22988638,,Politics and government,cs
438,Iredentismus,113768,,2473,20230618115428,22896438,,Politics and government,cs
439,Manželé_Webbovi,406163,,3353,20230331121859,22591689,,Politics and government,cs
441,Federalismus,60694,,2229,20230715200851,22978816,,Politics and government,cs
442,Občanská_iniciativa,475175,,1886,20230623210649,22913926,,Politics and government,cs
445,Kuchyňský_kabinet,547581,,4099,20210905075037,20443960,,Politics and government,cs
446,Terorismus,40651,,64039,20230701042549,22931132,,Politics and government,cs
447,Exit_poll,568338,,2231,20220812095634,21579431,,Politics and government,cs
449,Ceny_Velkého_bratra,263165,,37322,20230621072950,22904234,,Politics and government,cs
451,Radikalizace,1158912,,14121,20230626121621,22920038,,Politics and government,cs
452,James_Marape,1759292,,2208,20221130140942,22157850,,Politics and government,cs
453,National_Secular_Society,1702383,,29444,20220805033129,21558574,,Politics and government,cs
455,Pirátská_politika,1298161,,23880,20220722235906,21509452,,Politics and government,cs
456,Internace,279230,,5096,20220428082329,21201042,,Politics and government,cs
458,Revizionismus,169422,,4620,20220416150958,21165540,,Politics and government,cs
460,Eurasianismus,1741093,,2010,20220520061955,21290470,,Politics and government,cs
462,Systém_brzd_a_protivah,1545656,,16549,20221212195254,22215709,,Politics and government,cs
464,Ruská_armáda_trollů,1131963,,9242,20230103215309,22297527,,Politics and government,cs
467,Veřejný_zájem,281914,,7741,20230120094453,22363172,,Politics and government,cs
468,Ženy_v_zahraniční_politice,1662833,,11664,20230304190934,22515718,,Politics and government,cs
469,Liberální_konzervatismus,405976,,4041,20220606190038,21362775,,Politics and government,cs
473,Masarykismus,1314363,,7262,20220722223803,21508728,,Politics and government,cs
475,Bílý_nacionalismus,676670,,4185,20210820061143,20400725,,Politics and government,cs
477,Vojenský_převrat_v_Guineji_2021,1705721,,6657,20230712184513,22971385,,Politics and government,cs
478,Zahraniční_politika,1596306,,8453,20211118170414,20650605,,Politics and government,cs
479,Hlasování,19036,,2667,20220609141106,21371080,,Politics and government,cs
484,Komunismus,4215,,80876,20230725202125,23004219,,Politics and government,cs
486,Bielefeldské_spiknutí,373808,,2505,20220207090826,20913049,,Politics and government,cs
487,Politika_dělových_člunů,422851,,600,20190518165512,17253948,,Politics and government,cs
488,Právo_na_ochranu_osobnosti,709340,,12137,20200605141136,18614566,,Politics and government,cs
490,Státní_převrat_krále_Michala,1046956,,2317,20230712191204,22971736,,Politics and government,cs
492,Levicový_nacionalismus,1714702,,2487,20230720201928,22991695,,Politics and government,cs
496,Korupce_v_Kamerunu,1702775,,6401,20220823042902,21612463,,Politics and government,cs
497,Ústavní_konvent,715736,,981,20210808185058,20351922,,Politics and government,cs
498,Osobní_svoboda,940591,,14960,20220404203920,21111539,,Politics and government,cs
499,Kvórum,33290,,5453,20230609211821,22872341,,Politics and government,cs
502,Kvalifikovaná_většina,274835,,3152,20230710201737,22964826,,Politics and government,cs
503,Jednotnost_hlasování,1343564,,7534,20181205132407,16749723,,Politics and government,cs
504,Nomokracie,1005327,,874,20160626201203,13870568,,Politics and government,cs
506,Society_of_United_Irishmen,1756913,,4080,20220521210505,21308778,,Politics and government,cs
507,Zhroucený_stát,1553138,,2157,20221231101455,22282316,,Politics and government,cs
508,Ústavní_krize,1661355,,4202,20211110071454,20624848,,Politics and government,cs
510,Favorit,322702,,3353,20230714202750,22976838,,Politics and government,cs
511,Reforma,330822,,1621,20220922071652,21699940,,Politics and government,cs
513,Know_Nothing,1547811,,3773,20220213121318,20934706,,Politics and government,cs
514,Fake_news,1295306,,28074,20230227092917,22498934,,Politics and government,cs
515,Ekonomický_intervencionismus,286480,,11768,20230708205736,22954457,,Politics and government,cs
516,Klika_(sociologie),254937,,2046,20220929225110,21723078,,Politics and government,cs
518,Eurábie,791713,,7867,20230601153309,22848578,,Politics and government,cs
519,Hospodářská_politika,90033,,8151,20220302141142,20991930,,Politics and government,cs
520,Volby,20319,,8925,20230703102109,22937823,,Politics and government,cs
523,Republikanismus,12740,,866,20230529212353,22839671,,Politics and government,cs
524,Tržní_ekonomika,9130,,29340,20230119115410,22359501,,Politics and government,cs
525,Veřejná_zakázka,483843,,12993,20230120093843,22363135,,Politics and government,cs
526,Třídní_boj,744433,,2930,20230617165021,22894201,,Politics and government,cs
528,Veto,16848,,3915,20230706213152,22945597,,Politics and government,cs
529,Mani_pulite,41817,,714,20190724191231,17499931,,Politics and government,cs
534,Antigenderové_hnutí,1745152,,61831,20230620212003,22903658,,Politics and government,cs
540,Kalergiho_plán,1632671,,5673,20230219101528,22462745,,Politics and government,cs
542,Distributismus,1683604,,3874,20230530083511,22840582,,Politics and government,cs
544,Hnutí_nezúčastněných_zemí,131119,,4257,20221214080752,22220723,,Politics and government,cs
547,Skrutátor,288697,,1839,20210531120649,19981015,,Politics and government,cs
550,Staatsformmerkmal,523976,,1412,20220226104040,20979026,,Politics and government,cs
554,Stranický_systém,241660,,10769,20230622182132,22909957,,Politics and government,cs
555,Dvojníci_Adolfa_Hitlera,1838615,,17039,20230402011813,22595581,,Politics and government,cs
556,Investiční_pobídky,1154945,,5982,20221212085543,22207979,,Politics and government,cs
560,Commonwealth,8014,,13185,20230507195930,22772921,,Politics and government,cs
564,Pravicový_populismus,1696062,,123350,20230316223431,22551302,,Politics and government,cs
566,Protipotratové_násilí,1225447,,3890,20220628111807,21422218,,Politics and government,cs
567,Antikapitalismus,318781,,3391,20230721204640,22994024,,Politics and government,cs
568,Arktická_rada,908677,,4691,20221128200650,22071238,,Politics and government,cs
572,Republiky_v_Sovětském_svazu,155902,,15212,20230614125802,22885745,,Politics and government,cs
