number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
158,Jan_Lauda,538976,,8496,20230709061715,22955173,,Visual arts,cs
159,Řecko_na_troskách_Missolonghi,1590658,,2782,20210603091844,20006462,,Visual arts,cs
160,Peggy_Guggenheim,1841653,,11029,20230313074744,22539805,,Visual arts,cs
167,Krajka,7364,,29734,20230225201529,22494840,,Visual arts,cs
169,Section_d'Or,1516191,,28380,20221209003221,22195157,,Visual arts,cs
173,Kanelura,262551,,2065,20210724084220,20238888,,Visual arts,cs
176,František_Viktor_Mokrý,1588779,,11551,20230615155742,22889281,,Visual arts,cs
177,Dilbert,138321,,2856,20230712045415,22967734,,Visual arts,cs
180,Niko_Pirosmani,1002891,,2651,20230617183303,22894493,,Visual arts,cs
181,Polyptych,632201,,919,20221212110123,22212516,,Visual arts,cs
185,Princip_kontrastu,355619,,4840,20210915132624,20475289,,Visual arts,cs
186,Fotogram,154870,,10495,20220112162101,20824044,,Visual arts,cs
188,Cloisonné,685079,,4556,20210805072355,20288869,,Visual arts,cs
191,Stavební_památka,274980,,5078,20221224232222,22262163,,Visual arts,cs
192,Cena_za_kulturu_Německé_fotografické_společnosti,770821,,8175,20221223102604,22254997,,Visual arts,cs
197,Energetický_meziprostor,772852,,5059,20230326140332,22576603,,Visual arts,cs
199,Prefa_Přeštice,1853602,,5126,20230605132832,22857855,,Visual arts,cs
201,Magdaléna_Štrompachová,1189530,,4309,20230718145406,22985301,,Visual arts,cs
203,ASNOVA,1765376,,1577,20221212094929,22209998,,Visual arts,cs
206,Fína_Maternová-Ržiwnatzová,1637029,,5535,20230626100451,22919713,,Visual arts,cs
207,Svaz_československého_díla,1048132,,5733,20221221210253,22248573,,Visual arts,cs
211,Plastika_(výtvarné_umění),324370,,4178,20210915030125,20474408,,Visual arts,cs
214,Malíř,30827,,1772,20230522181815,22815852,,Visual arts,cs
217,Styl,495175,,1893,20230124135844,22377354,,Visual arts,cs
218,Busta,40306,,1110,20220812032243,21578732,,Visual arts,cs
221,Will_Eisner,376423,,2098,20221128130732,22064656,,Visual arts,cs
222,Urbanismus,112544,,14306,20230207120051,23005012,,Visual arts,cs
228,Tvář_Kristova_na_roušce_Veroničině_(Claude_Mellan),1253684,,6219,20200608112659,18669069,,Visual arts,cs
229,Půdorys,138365,,2859,20230212081940,22439887,,Visual arts,cs
231,Bukranion,1637653,,1043,20211224122957,20755710,,Visual arts,cs
232,Sbírky_užité_tvorby_českých_muzeí_umění,1838633,,55215,20230515052648,22793580,,Visual arts,cs
233,Opus_sectile,1688918,,1307,20230526042922,22828135,,Visual arts,cs
234,Xkcd,653668,,1773,20230122042524,22369152,,Visual arts,cs
235,Muchova_nadace,1586643,,12550,20220924063414,21706203,,Visual arts,cs
236,Zdeněk_Kolářský_(sochař),758345,,6285,20230709061714,22955107,,Visual arts,cs
237,Lucy_Wertheim,1701079,,4023,20221128070939,22034593,,Visual arts,cs
238,Uměleckoprůmyslové_muzeum_(Brno),451228,,18099,20230209101457,22430135,,Visual arts,cs
239,Zátiší_(fotografie),452692,,12425,20220104033954,20787321,,Visual arts,cs
