number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
95,Liana_Salazar,49796587,,6050,20230524030304,1156684658,,Biography,en
96,Eduard_Müller_(Austrian_politician),61177431,,8335,20230525220216,1157036885,,Biography,en
97,Moustafa_Ben_Lahbib,59216744,,1485,20230523081053,1156520531,,Biography,en
98,Ashok_Chavda,49695971,,11768,20230507193623,1153693379,,Biography,en
99,Ann_Streissguth,65092762,,6208,20230628085348,1162311309,,Biography,en
100,Alexandru_Lungu_(fighter),37460122,,15199,20230524155519,1156782140,,Biography,en
101,Nikolay_Petrov_(footballer),13095152,,4877,20230706083011,1163727304,,Biography,en
102,Daniel_Esposito,36966223,,2767,20230524171028,1156794343,,Biography,en
103,Miwa_Yonetsu,56801589,,3024,20200326043431,947416193,,Biography,en
104,Michael_McGovern_(footballer),1849304,,24487,20230715065235,1165444559,,Biography,en
105,Emily_Bell,41317979,,7234,20230306214306,1143284606,,Biography,en
106,Megan_Tandy,26242393,,6274,20230523041847,1156492771,,Biography,en
107,Yōji_Kuri,26465529,,6561,20230510132253,1154133165,,Biography,en
108,Louis_Hynes,53587663,,5475,20230604223507,1167338363,,Biography,en
109,Jack_Barry_(Gaelic_footballer),61813989,,3380,20230411153959,1149334724,,Biography,en
110,John_Charles_Wester,8829661,,10218,20230620072258,1161040682,,Biography,en
111,Sumi_Hwang,56556050,,5532,20230721020114,1166361807,,Biography,en
112,Rainer_Strohbach,35726849,,2384,20230525095647,1156936960,,Biography,en
113,Paruyr_Hayrikyan,18502902,,12692,20230316003052,1144865038,,Biography,en
114,Rudolf_Buitendach,21449799,,5407,20230612172733,1159808463,,Biography,en
115,Simon_Target,7704575,,10436,20230516122100,1155064020,,Biography,en
116,Roman_Popov_(footballer),46880658,,2958,20230721042046,1166375738,,Biography,en
117,Joey_Gjertsen,7015816,,7476,20230709053233,1164423138,,Biography,en
118,Natalia_Zubarevich,70463591,,7202,20230327230314,1146949195,,Biography,en
119,David_Bogie,29113548,,13484,20230211024608,1138698216,,Biography,en
120,Nib_Hogg,37928994,,2316,20230708180534,1164302083,,Biography,en
121,Josip_Bodrožić,38190137,,7981,20230612174229,1159810267,,Biography,en
122,James_Medway,61429777,,4595,20230512111841,1154423481,,Biography,en
123,Valerie_Trueblood,48532309,,985,20210422145034,1019293720,,Biography,en
124,Bojan_Tokić,30017340,,8444,20230711024714,1164782888,,Biography,en
125,Jorge_Briola,59997533,,1407,20230525233354,1157047662,,Biography,en
126,Jusuf_Dajić,6926418,,5925,20230709153014,1164512547,,Biography,en
127,Kisaburō_Suzuki_(musician),49763585,,1378,20230205015217,1166938562,,Biography,en
129,Lottie_B._Scott,69460575,,8869,20230612165757,1159804698,,Biography,en
130,Neil_D._Drysdale,5261903,,8687,20221018192332,1116869952,,Biography,en
131,Chris_Muller_(baseball),73788157,,8137,20230716061650,1165600072,,Biography,en
132,Edward_Thomas_(physicist),64275308,,13345,20230103220531,1131376058,,Biography,en
133,Tiranan_Khajornklinmala,63143889,,2492,20230525044543,1156898501,,Biography,en
134,GoodGirl_LA,72716648,,7185,20230520235739,1156051905,,Biography,en
136,Isao_Homma,20234766,,6557,20230708072949,1164185263,,Biography,en
137,Iliya_Todorov,60931696,,1308,20230523041656,1156492585,,Biography,en
138,Saharat_Hiranthanapuwadol,22772797,,5981,20230317032040,1145068173,,Biography,en
139,Nissae_Isen,52689870,,3961,20230208133926,1138189425,,Biography,en
141,Sergio_van_Kanten,50594068,,4645,20230709062245,1164431976,,Biography,en
142,Dasun_Madushan,40932847,,2287,20230617183709,1160620723,,Biography,en
144,Marcin_Staniszewski,61206548,,3013,20230719082554,1166087005,,Biography,en
145,Constantina_Pițigoi,12772228,,1158,20230524111031,1156742136,,Biography,en
147,Shaoquett_Moselmane,25375879,,20918,20230426230750,1151900390,,Biography,en
148,Boris_Jovanović,32645532,,3344,20230708194833,1164320434,,Biography,en
149,Frederick_Boateng,64304678,,3680,20230708010756,1164122088,,Biography,en
150,Nolan_Zajac,67763529,,8611,20230216080114,1139667985,,Biography,en
151,Álex_Craninx,60888597,,12266,20230708233028,1164362751,,Biography,en
152,Plaridel_Abaya,71797415,,4113,20221112020802,1121394759,,Biography,en
153,Pilou_Asbæk,34045127,,23336,20230616201039,1160487906,,Biography,en
154,Kathy_Treible,37145907,,5502,20230618100227,1160719295,,Biography,en
155,John_Rothmann,12085541,,3312,20221214053211,1127343889,,Biography,en
157,Nasima_Akhter,57104458,,4049,20230706011205,1163673098,,Biography,en
158,Yosri_Fouda,2310953,,14349,20220901115451,1107889305,,Biography,en
159,Keegan_Messing,26993518,,76910,20230623220227,1161615906,,Biography,en
160,Barlen_Vyapoory,51820887,,4415,20230112134045,1133158661,,Biography,en
161,Filip_Hållander,58496732,,9530,20230701034927,1162784306,,Biography,en
162,Francesca_Fenocchio,68637960,,1907,20230523155028,1156583015,,Biography,en
163,Scott_Waldman,65027057,,17405,20230620132756,1161074546,,Biography,en
165,Micki_Pistorius,19720992,,7940,20230424170444,1151534302,,Biography,en
166,Miki_Sumiyoshi,14699346,,1641,20180130203058,823194110,,Biography,en
167,Dušan_Matković,68378292,,3004,20230603020926,1158277915,,Biography,en
168,Joop_Hiele,5783719,,5381,20230706132842,1163791737,,Biography,en
169,Ko_Won-jun,27593360,,4626,20230717171916,1165825553,,Biography,en
170,Mr._Wiggles,2505332,,6860,20230602111214,1158172033,,Biography,en
171,František_Pürgl,33075229,,1613,20230522130742,1156359786,,Biography,en
172,Sebastián_Roco,16028133,,9138,20230709145912,1164507720,,Biography,en
173,Amos_Adani,45430876,,1431,20230710014858,1164607381,,Biography,en
175,J._Steven_Rhodes,63278060,,3564,20230124173917,1135437253,,Biography,en
176,Phillips_Valdéz,63192709,,14896,20230717051437,1165750166,,Biography,en
177,William_Crowther_(programmer),299069,,10897,20230212165348,1138961660,,Biography,en
178,Anneka_Rice,19323402,,20893,20230603094832,1158320071,,Biography,en
180,Mark_LeVoir,7294956,,5027,20230630002256,1162577791,,Biography,en
181,Michael_Cunningham_(psychologist),56155796,,4776,20230425002247,1151590429,,Biography,en
182,Mary_Carter_Reitano,7806687,,10813,20230313170501,1144415142,,Biography,en
183,Adam_Dibble,31646081,,9474,20230721195450,1166471883,,Biography,en
184,Andri_Syahputra,53103892,,4364,20230708135705,1164253052,,Biography,en
185,Sun_Chunlan,17853514,,11961,20230615165621,1160307002,,Biography,en
186,Carl_Mullan,67751090,,9318,20230708220521,1164346914,,Biography,en
188,Carsten_Nulle,7474325,,4386,20230709080913,1164447471,,Biography,en
189,Donald_Young_(tennis),2667140,,59700,20230701102049,1162830396,,Biography,en
190,David_Gems,29688186,,2917,20230720122935,1167351507,,Biography,en
191,Tian_Yubao,44405700,,4590,20230503154622,1152995843,,Biography,en
192,Gai_Zhiwu,62220183,,1281,20230525071857,1156919629,,Biography,en
193,Charlie_Neshyba-Hodges,27125249,,2422,20220823183647,1106223933,,Biography,en
194,Maksym_Khimchak,60910532,,2076,20230709024134,1164393172,,Biography,en
195,Siva_Ananth,46782192,,13627,20230613094955,1159914440,,Biography,en
196,Kendall_Durelle_Briggs,43409007,,7013,20230303034119,1142563518,,Biography,en
198,Lyukman_Adams,28544906,,6077,20230522203116,1156428325,,Biography,en
199,Jurgen_Peqini,49945415,,5427,20230709045756,1164417268,,Biography,en
200,Igor_Peshkov,57592145,,1615,20230524153121,1156778497,,Biography,en
201,Misaki_Doi,25467906,,41722,20230525171435,1156993675,,Biography,en
202,John_McDonnell_(footballer),6147604,,8898,20230708141633,1164256706,,Biography,en
204,Mojtaba_Samareh_Hashemi,22322988,,7551,20210624131841,1030195160,,Biography,en
205,Markus_Giesecke,49795435,,11061,20230709073129,1164441969,,Biography,en
206,Roland_Pap,39084190,,3318,20230722180032,1166611558,,Biography,en
207,Saeed-ur-Rashid_Abbasi,31617299,,1710,20230702060844,1162975858,,Biography,en
208,Keito_Furushima,60986182,,3221,20230708072211,1164184037,,Biography,en
209,John_Atlantic_Stephenson,35953374,,6063,20230415234042,1150034074,,Biography,en
210,Jirayu_La-ongmanee,33253642,,15306,20230707032119,1163915782,,Biography,en
211,Toni_Foster,45400254,,4657,20230603034044,1158287730,,Biography,en
212,Jim_Brewster,30739925,,5218,20230404022323,1148099512,,Biography,en
213,Derek_John_Blundell,23501577,,1735,20220605193059,1091691288,,Biography,en
214,Roger_Sanjek,70976345,,4024,20230326104313,1146683275,,Biography,en
215,Tiffany_Chan,51076130,,6738,20230524071630,1156716235,,Biography,en
216,Amna_bint_Abdulaziz_bin_Jassim_Al_Thani,67368820,,6655,20220728210402,1101010500,,Biography,en
217,Ronald_Top,31389119,,6297,20191231033554,933303218,,Biography,en
218,Jennifer_Eady,70568914,,4203,20230717115123,1165787023,,Biography,en
220,Lisa_Loven_Kongsli,50359641,,2577,20230610113741,1159450860,,Biography,en
221,Lars_T._Angenent,67231860,,5299,20230112101657,1133123193,,Biography,en
222,Zoë_Sedney,67037348,,12643,20230618145457,1160751628,,Biography,en
223,Kelyn_Bacon,70629857,,4911,20230518030819,1155425252,,Biography,en
225,David_Šain,30100968,,4260,20230524191846,1156813682,,Biography,en
226,"Marcos_Paulo_(footballer,_born_1977)",10398108,,5975,20230709192300,1164554329,,Biography,en
227,Lance_Leipold,29188745,,25651,20230313055801,1144340989,,Biography,en
228,David_Raikuna,35115220,,3480,20230705182004,1163600731,,Biography,en
229,Aacharya_Satyanarayana,46755680,,5501,20230128152003,1136065093,,Biography,en
230,Lindsey_Stirling,33554195,,170790,20230618214902,1167233418,,Biography,en
231,Clint_Crisher,31980142,,4920,20230530213616,1157773269,,Biography,en
232,Sean_Burke,903162,,22612,20230708204042,1164329425,,Biography,en
233,Giedrė_Beinoriūtė,42250490,,5379,20220526102918,1089920023,,Biography,en
234,Brynden_Trawick,39328668,,8446,20230607132846,1158982296,,Biography,en
235,Pablo_Arias_Echeverría,50957462,,2481,20210213232959,1006637168,,Biography,en
236,Theo_Timmer,15982457,,2396,20210628032358,1030800789,,Biography,en
237,Michael_D._Biddiss,48737668,,2761,20220415053945,1082801907,,Biography,en
238,Joan_McBride,45351332,,4647,20230316142416,1144963587,,Biography,en
239,Eva_Vamberger,60075510,,4567,20230602063344,1158144217,,Biography,en
240,Daniel_MacKinnon_(boxer),50589646,,14373,20230524005627,1156667111,,Biography,en
241,John_Lippiett,31646113,,3861,20220411215935,1082202057,,Biography,en
242,Sebastian_Thrun,3538953,,16661,20230626115439,1162005210,,Biography,en
243,Makka_Sagaipova,6427285,,3160,20230721053953,1166382029,,Biography,en
244,Nazar_Mahmud,12648405,,2916,20221012131856,1115642186,,Biography,en
245,Keith_Chan_Siu-kei,20755517,,4267,20230316114346,1144938153,,Biography,en
246,Phyo_Min_Thein,49982944,,11695,20230317032134,1145068287,,Biography,en
247,Marcelina_Zawisza,56377082,,4314,20220105212949,1063965224,,Biography,en
248,Maël_Ambonguilat,51408431,,1650,20230525101921,1156939633,,Biography,en
249,Willem_Anker,67277388,,2372,20220427082533,1084908668,,Biography,en
250,Blaž_Samerl,20449014,,964,20190927085914,918156738,,Biography,en
252,Liam_Hickey,57240483,,3645,20230525061707,1156910219,,Biography,en
253,Shambhudan_Gadhvi,69874774,,7716,20230418210036,1150561862,,Biography,en
254,Iveta_Miculyčová,72249357,,3772,20230622181414,1167182266,,Biography,en
255,Rogério_Gonçalves,22872999,,10250,20230505225325,1153371791,,Biography,en
256,Yannick_Schroeder,7031112,,5345,20220927082451,1112635214,,Biography,en
