number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
823,Ecclesiastical_history_of_the_Catholic_Church,19594620,,83145,20230621184815,1161281022,,History,en
828,Marinus_of_Thrace,31541730,,3796,20220502142429,1085800524,,History,en
829,Asturicani,6803339,,1300,20190226190158,885222636,,History,en
831,Ab_urbe_condita,2553,,9770,20230601194858,1158068461,,History,en
838,Historicity_of_King_Arthur,1003480,,39816,20230704135440,1163370609,,History,en
841,Witch-cult_hypothesis,20198419,,60590,20230718232608,1167437580,,History,en
844,Anthropogeny,15161664,,6615,20220917081452,1110748223,,History,en
845,History_of_the_Huns,47216885,,55091,20230513012147,1166901458,,History,en
846,Golden_Age,31497818,,26760,20230625220709,1161924809,,History,en
847,Great_German_Pilgrimage_of_1064–65,16776242,,5294,20230522225455,1156451911,,History,en
850,Popular_history,20959122,,7283,20230403024823,1147929135,,History,en
860,Argippaeans,22891954,,4008,20230201164434,1136877512,,History,en
862,Conjectural_portrait,15880127,,1031,20211014210811,1049951922,,History,en
865,ASPRO_chronology,32523461,,4749,20221211115939,1126824545,,History,en
866,Plica_(sigillography),34908079,,1052,20190730144628,908565519,,History,en
867,Universal_history_(genre),1632710,,21098,20230602205544,1158242389,,History,en
871,Bosnian_pyramid_claims,3777541,,33984,20230421001009,1150948755,,History,en
875,Diocles_of_Peparethus,26054090,,2101,20230317000023,1145043333,,History,en
885,Pactum_Lotharii,45687372,,3028,20230708133001,1164248326,,History,en
887,Evolution_of_the_Philippine_Flag,41039502,,7601,20230711171339,1164882274,,History,en
889,Burchell's_Shelter,52728834,,3130,20221101031931,1119350700,,History,en
893,Functionalism–intentionalism_debate,2004480,,33275,20230720103119,1166822505,,History,en
897,Sigillography,2701774,,6743,20230722152606,1166591544,,History,en
898,"University_of_Edinburgh_School_of_History,_Classics_and_Archaeology",43698260,,3044,20230718181938,1165990707,,History,en
899,Egyptian_chronology,2662428,,22030,20230716135548,1167250562,,History,en
901,History,10772350,,84094,20230719194905,1166802633,,History,en
910,Chronological_synchronism,23883912,,1687,20211113181003,1055072480,,History,en
918,Historiography_of_Albania,41894424,,27232,20230515151346,1154925295,,History,en
922,Historism,5777097,,11557,20230603101016,1158321727,,History,en
950,List_of_oldest_known_surviving_buildings,30731873,,82054,20230711195936,1167165723,,History,en
957,Auxiliary_sciences_of_history,26334944,,4198,20230601234353,1158095755,,History,en
960,Mierzanowice_culture,57184777,,7159,20230721182340,1166460974,,History,en
961,The_Other_Side:_The_Secret_Relationship_Between_Nazism_and_Zionism,23915750,,15305,20230301080732,1142240824,,History,en
962,Illyro-Roman,5722774,,6233,20230325073459,1146498256,,History,en
965,Myth_of_Skanderbeg,31282945,,65338,20230702160853,1163040769,,History,en
966,List_of_runestones,13539483,,12071,20230711101620,1164829108,,History,en
972,Origin_stories_of_the_Goths,63827645,,17552,20220804070910,1102272679,,History,en
989,Princes'_Concordat,31722196,,2700,20230623184648,1161592561,,History,en
990,Outline_of_archaeology,3262761,,6287,20230227110846,1141889789,,History,en
992,Horned_God,14318,,38211,20230713094827,1165153910,,History,en
993,Periodization_of_ancient_Egypt,62666145,,6455,20230315021437,1144693721,,History,en
998,Limmu,1678583,,2053,20230722210751,1166638900,,History,en
