"number","title","pageid","namespace","length","touched"
"118","Hippokratés","62670","","8315","20230523085106"
"119","Hypertyreóza","1339753","","10732","20220523131434"
"120","Kyreta","112864","","775","20210808152420"
"121","Atestace_(lékařství)","313406","","28002","20230608130228"
"122","Anatomie","6985","Category","102","20140530194053"
"123","Lékařské_nástroje","112876","Category","131","20141205182120"
"124","Statická_posturografie","350474","","6184","20230129130938"
"125","Rem_(jednotka)","365333","","825","20210808155432"
"126","Andrew_Jackson_Davis","1754619","","4554","20221124131759"
"127","Hypnagogické_halucinace","1546633","","5028","20220913234340"
"128","Alternativní_metody_v_léčbě_rakoviny","1695228","","34858","20230604143653"
"129","Audiometr","926990","","557","20210805055201"
"130","Hematologie","215333","","3352","20220425215828"
"131","Lékařské_obory","307296","Category","400","20211120111425"
"132","Anesteziologie_a_resuscitace","338338","Category","99","20210224192759"
"133","Anamnéza","339399","","9414","20220423092050"
"134","Mattioliho_herbář","268559","","8541","20211102193458"
"135","Alternativní_medicína","36012","Category","115","20200316135540"
"136","Diagnosis-related_group","391300","","2593","20210806062104"
"137","Zlatý_kříž_Českého_červeného_kříže","43994","","1114","20230111072717"
"138","Hysteroskopie","704347","","2814","20221221135527"
"139","Lékařské_knihy","1219556","Category","123","20210224225344"
"140","Solen","593507","","10547","20230614163607"
"141","Telemedicína","951392","","12881","20230307203205"
"142","Lékařská_fakulta","648084","","1482","20230625083545"
"143","Venepunkce","1664099","","8970","20230520073836"
"144","Minimálně_invazivní_operace_strabismu","1563717","","6969","20221004215559"
"145","Urlugaledinna","1797728","","2170","20230131121042"
"146","Stříkačková_pumpa","1750505","","7510","20220519134702"
"147","Archiv_AP-HP","1774114","","4811","20220723062303"
"148","Tělní_tekutiny","207654","Category","153","20190805015725"
"149","Bioenergetika","1464837","","14805","20230329070730"
"150","Dozimetrie","441325","","5847","20220407194027"
"151","Bionika","177481","Category","282","20210216093410"
"152","Kanyla","646213","","5591","20210808173027"
"153","Mamograf","112044","","6531","20230419044253"
"154","Theriak","1120131","","3189","20230615044244"
"155","Doporučení_pro_resuscitaci_2010","606900","","11659","20220110174147"
"156","Papyrus_Edwina_Smithe","1043263","","2774","20211103190657"
"157","Paweł_Myrdacz","747258","","1479","20221125071946"
"158","Rentgenka","1045280","","16029","20230309185439"
"159","Hlavěnkový_sirup","1712010","","1744","20211018070154"
"160","Mikrocirkulace","719912","","1701","20220522134504"
"161","Revmatologie","103535","Category","71","20140530204128"
"162","Scintigrafie","669099","","7718","20220811155853"
"163","Triple_test","541042","","1015","20210808182204"
"164","Corpus_Hippocraticum","762209","","3744","20210719045945"
"165","Fytoterapie","472569","","9425","20230520192138"
"166","Ultrazvukově_sledovaná_transvaginální_hydrolaparoskopie","1033094","","3524","20210719100656"
"167","Agostiniho_reakce","689017","","751","20200608133914"
"168","Biopsie","289759","","2941","20220217115249"
"169","Lékařské_televizní_seriály_podle_zemí","1834183","Category","102","20230207203316"
"170","Psychosomatika","152890","","17460","20220827160331"
"171","Anatomická_pinzeta","149743","","1462","20221009214835"
"172","Robotická_chirurgie","800201","","4482","20230618151108"
"173","Meyra","1244142","","5476","20211101172614"
"174","Otorhinolaryngologie","8027","","3727","20230506065906"
"175","Kontraindikace","722294","","2333","20220119053541"
"176","Bylinkáři","99179","Category","133","20221222154823"
"177","Historie_patologie","317696","","4194","20181103182711"
"178","Okluzor","1244080","","1686","20210808193855"
"179","Strukturní_biologie","1630448","","1593","20210809115740"
"180","Veterinární_lékařství","113605","","12510","20230405173007"
"181","Cytometrie","1519104","","1954","20230329070726"
"182","Stroboskop","185149","","5412","20230617082958"
"183","Michael_Joseph_Ryan","1615075","","7967","20221130135000"
"184","Body_art","628629","Category","116","20160226055716"
"185","Psychoterapie","70195","Category","127","20181106120233"
"186","Georg_Ebers","1486861","","9381","20230710030553"
"187","Punkce","473487","","2311","20210802121004"
"188","Trepan","112867","","607","20210809155852"
"189","Ftizeologie","1749487","","2084","20220519132711"
"190","Idiosynkrazie","858025","","4429","20210808113506"
"191","Johann_Reislin_von_Sonthausen","689593","","1390","20221124101150"
"192","Ostrá_lžička","113245","","1160","20130328003614"
"193","Ženská_lékařská_fakulta_v_Pensylvánii","1587902","","13572","20230409185451"
"194","Aurelio_Mosquera_Narváez","1209481","","2325","20221125091620"
"195","Starověcí_lékaři","762243","Category","114","20220512070542"
"196","Amyloid","981816","","11192","20220129175226"
"197","Dermatologie","142528","Category","71","20140530210323"
"198","Chodítko","1103723","","2312","20210808134308"
"199","Fyzioterapie","495918","","8609","20230705095121"
"200","Vysokoprůtoková_aplikace_kyslíku","1717538","","4792","20221224071646"
"201","Plena","23605","","10549","20230418192027"
"202","Tradiční_čínská_medicína","691989","Category","143","20160919101945"
"203","Dávkový_ekvivalent","721203","","1188","20200430111213"
"204","Nositelé_Nobelovy_ceny_za_fyziologii_nebo_lékařství","244559","Category","213","20181016102702"
"205","Konečné_produkty_pokročilé_glykace","1444872","","1057","20210808114735"
"206","Lékařství_ve_starověkém_Egyptě","1119894","","14856","20211215103617"
"207","Nežádoucí_účinky","1119541","","852","20220527143234"
"208","Lékařská_informatika","338345","Category","141","20140602180907"
"209","Ionizující_záření","46439","","9128","20230522192715"
"210","Tympanometrie","458122","","4435","20210809162653"
"211","Koloskopie","303382","","13354","20230219134210"
"212","Pneumologie","338348","Category","153","20160723155219"
"213","Elektroakupunktura_dle_Volla","334638","","9633","20230316230823"
"214","Konzilium","305933","","1337","20140331202156"
"215","Crookesova_trubice","334169","","1287","20210805121118"
"216","Chuang-ti_nej-ťing","1220498","","4140","20220726084419"
"217","Společnost_pro_plánování_rodiny_a_sexuální_výchovu","1204753","","29968","20230321122136"
"218","Čas_u_obrazovky","1461349","","588","20210805095538"
"219","Lékaři_podle_oboru","598723","Category","115","20230414174318"
"220","Neurologie","21489","Category","95","20140601120505"
"221","Antroposofická_medicína","1726773","","30531","20221117094253"
"222","Membránový_potenciál","107826","","7495","20220810224238"
"223","Speleoterapie","1301729","Category","26","20170614060050"
"224","Angiografie","256994","","571","20210718164102"
"225","Cévkování","567359","","4450","20211214095837"
"226","Urologie","385253","","11214","20230502083155"
"227","Ommaya_rezervoár","628236","","2881","20211113135525"
"228","Nefrologie","298711","Category","107","20140601205206"
"229","Hysterie","229869","","16351","20221211072528"
"230","Měření_podkožního_tuku","1045166","","7364","20230501145746"
"231","Tejpování","957921","","16897","20230118035755"
"232","Radiofrekvenční_ablace","23383","","6342","20230112072543"
"233","Klinické_příznaky","478266","Category","55","20140606193145"
"234","Onkologie","315431","","13286","20230318184746"
"235","Hyperbarická_oxygenoterapie","382072","","22442","20230312142625"
"236","Ergometrie","365532","","922","20230527131033"
"237","Chirurgické_postupy","495802","Category","112","20140602193732"
"238","Středověké_lékařství","407267","","4490","20230328095913"
"239","Monitor_životních_funkcí","1043080","","11544","20221106185739"
"240","Gray","75803","","2263","20220630131511"
"241","Imunodiagnostika","285658","","1068","20210808104551"
"242","Placebo","10701","","6236","20220609075320"
"243","Dupuytrenova_kontraktura","589890","","4526","20221209120315"
"244","Geriatrie","163572","","3120","20230625072417"
"245","Akční_potenciál","503175","","51201","20210828140719"
"246","Tukoměr","952129","","3966","20131118141158"
"247","Pravěké_lékařství","1449072","","3183","20210808152250"
"248","Kardiologie","409795","","2129","20210802055902"
"249","Melancholie","289878","","3193","20221212042141"
"250","Zdravotnická_izolovaná_soustava","909408","","1178","20200731072338"
"251","Kolostomie","1568967","","663","20210808174130"
"252","Evidence-based_medicine","339531","","9301","20230318184756"
"253","Ladislav_Niklíček","1212847","","3568","20230709091519"
"254","GP_Referral","920466","","3828","20221226105346"
"255","Genová_terapie","1591034","Category","96","20220511102805"
"256","Onkologie","181056","Category","70","20140601183159"
"257","Lékařský_obor","1721018","","6277","20220521113516"
"258","Lékařské_televizní_seriály","279961","Category","142","20230307071019"
"259","Chirurgická_maska","1575006","","24966","20230711030215"
"260","Lékařské_tajemství","807125","","6877","20220714210248"
"261","Paleopatologie","989540","","5488","20230220150119"
"262","RICE","703423","","4211","20230112043239"
"263","Kritéria_schizofrenie_dle_DSM-IV-TR","1037944","","8255","20220223190951"
"264","Tamponky","488301","","512","20130221115030"
"265","Kardiochirurgie","257264","","25198","20230220132832"
"266","Koronarografie","739418","","693","20210903065911"
"267","Helmintická_terapie","1313930","","11755","20210806102606"
"268","Stent","1104322","","7407","20230220162051"
"269","EUNI","1127014","","6076","20220622153240"
"270","Zbytečná_diagnóza","948881","","28874","20210808201436"
"271","Lineární_přenos_energie","187950","","1468","20210811205223"
"272","Chronické_onemocnění","673025","","4544","20210808114515"
"273","Rehabilitační_lékařství","338343","Category","99","20210225004013"
"274","Kardiologie","315538","Category","107","20140602174502"
"275","Radiobiologie","67010","","1248","20220616100913"
"276","Lékařské_seznamy","980164","Category","79","20180827073941"
"277","Světločivná_buňka","411957","","1471","20230329070729"
"278","Breussova_dieta","374018","","7738","20210702120453"
"279","Uroskopie","899701","","3288","20210808184938"
"280","The_Lancet","1642950","","2863","20201207193050"
"281","Lékařská_diagnostika","307305","Category","167","20170207055616"
"282","Automatizovaný_externí_defibrilátor","747145","","4111","20230605193357"
"283","Algeziologie","1749496","","2393","20221212084513"
"284","Historie_srdečních_náhrad","910745","","16395","20210619184306"
"285","Radiobiologie","1766147","Category","51","20220616100823"
"286","Opodeldok","402327","","3249","20230704181026"
"287","Selektivní_modulátor_receptoru_estrogenu","1465382","","85325","20220930012507"
"288","Spirometr","664885","","1213","20210601110206"
"289","Vnitřní_lékařství","312358","","12721","20230602081410"
"290","Zobrazovací_metoda_v_lékařství","1368418","","2325","20210603111638"
"291","Lékaři_podle_století","1594068","Category","117","20230420193632"
"292","Curie","303421","","921","20210805073128"
"293","Lékaři_podle_zemí","182051","Category","168","20230414133741"
"294","LASAK","1324948","","3581","20211004114841"
"295","Sexuologie","15964","Category","109","20221103114108"
"296","Menstruační_vložka","24433","","7085","20230418140256"
"297","Neurologie","222898","","17351","20230622131840"
"298","Biofyzici","306986","Category","143","20210806183538"
"299","Oftalmoskop","13592","","1337","20140909131321"
"300","Části_těla","126481","Category","27","20160226055747"
"301","WikiSkripta","564209","","9225","20230323203627"
"302","Reflexologie","57432","","15481","20220807112547"
"303","Urologie","357603","Category","79","20140602183003"
"304","Otorhinolaryngologie","382172","Category","70","20140602185413"
"305","Klášterní_medicína","1522673","","2374","20220903194621"
"306","Psychiatrie","48247","Category","70","20140601152433"
"307","Mimotělní_oběh","1043853","","10320","20230619190714"
"308","Postvakcinační_encefalitida","1376945","","5954","20220404211523"
"309","Karnofského_skóre","408216","","3789","20160107204303"
"310","Avicenna","27668","","18845","20230626045927"
"311","Seznam_forem_alternativní_medicíny","1728854","","1287","20211229104735"
"312","Elektrokardiogram","159558","","9078","20230512130219"
"313","Fyzioterapie","63097","Category","133","20210601203602"
"314","Ortopedie","130697","Category","81","20140610092344"
"315","Bezkrevní_medicína","1665836","Category","75","20210611135654"
"316","Diagnóza","335017","","1279","20230527130251"
"317","Soudní_lékařství","396812","","12014","20230519173559"
"318","Zdravotnické_vzdělávání","598599","Category","88","20140606204514"
"319","Fototerapie","313994","","9201","20230303182413"
"320","Dějiny_jedů","467011","","9099","20211201125815"
"321","Optická_koherentní_tomografie","478430","","1960","20220506091534"
"322","Venerologie","180624","","2341","20210604195325"
"323","Mikrovlnná_termoterapie","374771","","2588","20210808174410"
"324","Tacuinum_sanitatis","986584","","2003","20211219074659"
"325","Scoop_rám","750749","","4349","20210513232636"
"326","Registrující_praktický_lékař","1064617","","32029","20230112182358"
"327","Sportovní_medicína","150571","Category","61","20081212084508"
"328","Audiologie","1764809","","479","20221212084629"
"329","Farmakologie","76371","","21970","20230116104318"
"330","Dekomprese","186610","","3664","20221004124946"
"331","Dějiny_lékařství","361456","Category","172","20181220200726"
"332","Krevní_obraz","491234","","2340","20230221143833"
"333","Hypnoterapie","1476818","","39105","20220520125336"
"334","Speleoterapie_v_Česku","1301730","Category","27","20170614060406"
"335","Injekční_aplikace","653304","","1045","20211228195324"
"336","Orální_a_maxilofaciální_chirurgie","1443175","","194","20181021081121"
"337","Gastroenterologie","380354","Category","142","20140703081642"
"338","Masáž_prostaty","343667","","7636","20210808193329"
"339","Relaps","459981","","4399","20210808155420"
"340","Klinická_biochemie","440727","Category","114","20210224220638"
"341","Starověké_lékařství","406789","","7159","20221212111331"
"342","Gerontologie","1801388","Category","56","20221104195604"
"343","Výhřez","1701456","","677","20230131142909"
"344","The_New_England_Journal_of_Medicine","1757926","","3940","20220506133207"
"345","Neonatologie","312070","","4924","20210808185537"
"346","Klinická_farmakologie","1327565","","2258","20210808141855"
"347","Smysly","79628","Category","195","20160226055903"
"348","Zubní_vrtačka","151589","","5489","20220314082522"
"349","Skiagrafie","130130","","2310","20221212111055"
"350","Lanceta","112869","","1926","20230624184910"
"351","Bezvědomí","566298","","5591","20230117103757"
"352","Zdravotnické_prostředky","79625","Category","60","20130404151906"
"353","Engelova_klasifikace","1469447","","4735","20220507215858"
"354","Akutní_stav","671941","","914","20151208083224"
"355","Maxilofaciální_chirurgie","1443508","Category","171","20220511104136"
"356","Národní_referenční_laboratoř","1589280","","4689","20230621205420"
"357","Oscilometrická_metoda","951079","","3106","20211015190222"
"358","Gabriele_Possanner","525415","","5821","20221125083930"
"359","Seznam_lékařských_odborností","278851","","25050","20220906084019"
"360","Genetika","8391","Category","102","20140530194156"
"361","Medaile_prof._MUDr._Jana_Janského","43980","","1867","20230126095602"
"362","Autologní_transplantace_kmenových_buněk_při_ICHDK","1053418","","4660","20181202181510"
"363","Fonendoskop","338547","","1948","20210723184924"
"364","Zdravotnické_školy","598598","Category","266","20200717115822"
"365","Baňkování","1243881","","21106","20230424182317"
"366","Balistokardiografie","1044663","","4397","20220905142519"
"367","Radiologie","305339","","22404","20211209145919"
"368","Cervikometrie","1039958","","2473","20210809183736"
"369","Rentgenová_tomografie","492345","","4183","20200719040636"
"370","Traumatologie","1534916","","2027","20230325151744"
"371","Patologická_fyziologie","292479","Category","154","20140601204626"
"372","Transjugulární_intrahepatální_portosystémová_spojka","423232","","9559","20220228204208"
"373","Posmrtná_ztuhlost","176652","","2299","20210809065720"
"374","Regurgitace","1798352","","2657","20221115051706"
"375","Skvamocelulární_karcinom","1239017","","1865","20220524041552"
"376","Excitační_postsynaptický_potenciál","1387661","","1643","20230524045908"
"377","Protonový_gradient","439455","","1087","20200426112910"
"378","Kraniokorpografie","306832","","1614","20190818175616"
"379","Inzulinové_pero","79832","","3474","20210808121643"
"380","Machiaveliánská_inteligence","908980","","6782","20230427152404"
"381","Rentgenové_záření","365462","","16586","20230713021210"
"382","Giovanni_de_Ventura","1583089","","5425","20221116112344"
"383","Snoezelen","1015336","","8686","20230206180046"
"384","Morální_šílenství","1523584","","3000","20221113175410"
"385","Biofyzika","32811","Category","187","20140703080427"
